Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
GLAD,8.83,1.37772675,0.12,Buy,116901,286566171,,-0.0648,68,Finance
PRTK,6.27,2.11726384,0.13,Sell,386365,286170324,,-2.4601,102,Health Technology
VLGEA,21.89,-0.90538705,-0.2,Sell,36320,285673451,12.11605968,1.9594,8713,Retail Trade
GTYH,5.14,-0.19417476,-0.01,Buy,45075,285533168,,-1.294,108,Technology Services
SMMF,21.95,0.68807339,0.15,Buy,28279,284965875,9.56308124,2.287,383,Finance
MCBC,8.35,0.11990408,0.01,Buy,340188,284745855,9.69316597,0.8604,325,Finance
FLY,9.52,2.03644159,0.19,Buy,216982,284388000,2.49946421,3.7333,,Finance
TRIT,10.94,6.8359375,0.7,Sell,1392462,284232140,216.03375527,0.0474,3,Technology Services
PCYO,11.9,6.7264574,0.75,Strong Buy,202920,284031580,137.14637146,,31,Utilities
ITIC,150.01,0.68123091,1.015,Sell,3877,283880424,8.27010285,18.0632,340,Finance
LATNU,11,3.52941176,0.375,Strong Buy,200,283750000,,,,Finance
RLGT,5.71,1.60142349,0.09,Sell,213208,283673371,27.50856583,0.2098,603,Transportation
AMPE,1.53,3.37837838,0.05,Buy,4830152,283134150,,-0.0743,23,Health Technology
LEU,21.2,-0.65604499,-0.14,Buy,131075,282937650,7.90603598,2.9229,230,Non-Energy Minerals
QMCO,6.94,9.11949686,0.58,Strong Buy,368876,282736988,,-0.3585,829,Electronic Technology
AMCIU,18.05,-3.9893617,-0.75,Buy,311,281864000,,-0.0224,4,Finance
IRMD,22.96,1.54798762,0.35,Sell,33230,281707720,71.36994949,0.3421,114,Health Technology
CARE,10.66,0.75614367,0.08,Buy,48547,281284354,,-1.7124,977,Finance
IPA,16.73,24.85074627,3.33,,82179,281207878,,-0.1358983,,Health Technology
ACRS,6.55,1.08024691,0.07,Buy,376166,281121415,,-1.3478,77,Health Technology
WHF,13.63,1.33828996,0.18,Buy,109127,280041980,8.59399885,1.5697,,Finance
NVEC,57.94,0.9056078,0.52,Strong Buy,15705,280037346,23.69985141,2.4232,46,Technology Services
VYGR,7.41,2.0661157,0.15,Sell,439917,277621578,6.97875613,1.0665,185,Health Technology
SMBK,18.22,1.44766147,0.26,Buy,43760,277585344,12.011771,1.5012,,Finance
FNLC,25.27,-2.28151585,-0.59,Buy,21485,276648379,10.5198926,2.4706,245,Finance
THCAU,12.7446,-8.96714286,-1.2554,Buy,1022,276383000,,,2,Finance
KLR,9.42,1.07296137,0.1,Buy,162195,276247152,,-1.2786,267,Communications
EZPW,4.98,3.96659708,0.19,Neutral,504222,275408796,,-1.2384,5900,Finance
MIXT,12.65,1.36217949,0.17,Strong Buy,26726,275219000,,,1103,Technology Services
SMBC,30.07,0,0,Neutral,14687,274212841,9.27714189,3.2432,492,Finance
OSMT,4.37,1.62790698,0.07,Sell,816062,273499946,,-0.924,379,Health Technology
LCI,6.55,-1.35542169,-0.09,Buy,249994,273136965,,-0.7136,954,Health Technology
CINR,13.79,12.20504475,1.5,Buy,23967,272591067,14.63443677,0.8426,497,Non-Energy Minerals
SFST,35.15,-0.11366866,-0.04,Buy,27521,271976289,16.25254018,2.2073,242,Finance
VYNE,1.62,0,0,Sell,1328581,271963980,,-3.1953,40,Health Technology
MEC,13.54,7.2050673,0.91,Buy,11066,271604276,,-0.4895,2600,Producer Manufacturing
PKE,13.31,0.3014318,0.04,Buy,111688,271276434,35.21762208,0.3781,136,Electronic Technology
DSSI,6.7,-1.47058824,-0.1,Strong Sell,309431,270952020,2.54700727,2.6869,45,Transportation
NBEV,2.75,3.77358491,0.1,Sell,1473508,270933850,,-1.2132,934,Consumer Non-Durables
PFIS,37.49,2.57181943,0.94,Sell,25204,270784272,10.27320254,3.5708,408,Finance
INBK,27.56,-1.04129264,-0.29,Buy,21128,270103709,10.70618537,2.6045,231,Finance
ITMR,19.71,3.62776025,0.69,Buy,8178,269789000,,-0.6726,184000,Health Technology
UEPS,4.76,0.42194093,0.02,Buy,1350420,269600212,,-2.0079,2875,Technology Services
PBFS,10.36,0.48496605,0.05,Sell,16829,269128972,34.07138136,0.3026,267,Finance
SAVA,7.68,8.32157969,0.59,Buy,2619919,268444416,,-0.2336,9,Health Technology
JNCE,6.73,-0.59084195,-0.04,Sell,322468,268200595,,-3.0087,130,Health Technology
NWPX,27.2,-1.12686296,-0.31,Sell,32673,266707968,10.46007605,2.6446,909,Producer Manufacturing
ALDX,6.86,5.05359877,0.33,Sell,456179,266307258,,-1.2957,20,Health Technology
SSSS,13.36,-0.81662955,-0.11,Buy,411291,266051040,22.45748583,0.9889,6,Finance
ACET,13.55,0.96870343,0.13,Sell,31041,265975660,,-10.8134,18,Health Technology
GLRE,7.54,0.93708166,0.07,Buy,335492,265322911,,-1.895,40,Finance
SPLP,10.5,1.44927536,0.15,Buy,53955,264675600,,-1.2932,5000,Producer Manufacturing
CSPR,6.53,3.48652932,0.22,Sell,813893,264670695,,-2.886,831,Consumer Durables
CGRO,13.92,-0.9252669,-0.13,Buy,563007,264654000,,,,Finance
LITB,2.42,2.54237288,0.06,Sell,135607,263790000.00000003,12.54651781,0.3194,953,Retail Trade
PDS,19.21,15.86248492,2.63,Buy,132223,263657250,,-4.4712,,Industrial Services
PCSB,16.04,0.43832185,0.07,Buy,35118,263339908,26.70568562,0.5987,175,Finance
VRA,7.87,2.34070221,0.18,Buy,275511,262972115,20.19963226,0.392,2700,Consumer Non-Durables
PTSI,45.83,-1.75777063,-0.82,Buy,4399,262812593,,-1.6996,2666,Transportation
QD,1.37,-0.72463768,-0.01,Buy,3151360,262514000,6.68604651,0.234,947,Technology Services
TARA,23.31,-2.30511316,-0.55,Sell,36736,261347058,,-7.1786,12,Health Technology
CLPT,15.43,1.57998683,0.24,Buy,147676,260296385,,-0.4432,21,Health Technology
KXIN,3.99,5.55555556,0.21,Sell,1684017,259877079,,-1.8454,279,Retail Trade
TRNS,34.9,2.13637694,0.73,Buy,26469,259469285,38.00467134,0.9192,772,Electronic Technology
LATN,10.37,0.43583535,0.045,Buy,108854,259250000,520,0.02,,Finance
SOI,8.74,4.67065868,0.39,Buy,409303,259115654,,-0.4869,245,Industrial Services
NEXT,2.15,1.41509434,0.03,Sell,273069,259111550,,-0.3535,74,Energy Minerals
OIIM,9.09,-4.81675393,-0.46,Buy,860934,258329000,,0.13,238,Electronic Technology
GRTX,10.35,0.87719298,0.09,Sell,122771,258246990,,-2.8922,32,Health Technology
ANH,2.57,-1.15384615,-0.03,Buy,1642127,258012999.99999997,,-1.0794,,Finance
CTIC,3.41,1.48809524,0.05,Buy,369404,257357474,,-0.6791,25,Health Technology
REKR,7.8,4.1388518,0.31,Buy,439456,257199540,,-0.7099,472,Commercial Services
FMAO,23.01,-0.08684325,-0.02,Sell,12856,256761687,14.24682957,1.6165,357,Finance
VSTA,13.81,-1.07449857,-0.15,Sell,31310,256527655,,,1956,Technology Services
QTT,1.97,1.54639175,0.03,Sell,6010490,256161000,,-0.8341,2932,Technology Services
ESGC,1.72,-1.71428571,-0.03,Strong Sell,1905137,255965959,,,340,Consumer Services
OCN,29.5,4.24028269,1.2,Buy,60132,255693315,160.97838453,0.1851,5300,Finance
CVLG,14.91,3.83008357,0.55,Sell,89830,255470922,,-0.9291,5850,Transportation
SMTI,40.41,-11.51740749,-5.26,Sell,26563,254339328,,-1.2884,40,Health Services
FTSI,18.56,-0.7486631,-0.14,Buy,251718,254041856,,-26.7967,1250,Industrial Services
GFN,8.41,3.19018405,0.26,Neutral,21564,253773432,122.37237237,0.0823,934,Distribution Services
ID,6.8,3.18664643,0.21,Buy,258746,253667377,,-0.1808,,Finance
CECE,7.14,3.32850941,0.23,Buy,132189,253504272,16.48377863,0.4218,830,Producer Manufacturing
MVBF,21.48,-2.49659555,-0.55,Buy,39057,253305048,9.11611355,2.4459,443,Finance
XERS,5.17,-2.63653484,-0.14,Strong Buy,1436413,253207988,,-3.0966,202,Health Technology
LIVX,3.47,1.75953079,0.06,Buy,771425,252851613,,-0.5724,76,Commercial Services
TLYS,8.47,2.66666667,0.22,Buy,223102,252243376,,-0.1259,5700,Retail Trade
CTO,42.62,2.25527831,0.94,Buy,40387,252129691,,-6.6867,15,Finance
IBIO,1.19,-2.45901639,-0.03,Sell,8830101,252005110,,-0.8195,4,Health Technology
KDNY,15.52,-2.81778334,-0.45,Sell,86444,251945472,,-7.18,96,Health Technology
PWFL,8.1,5.19480519,0.4,Strong Buy,456325,251917290,,-0.5236,840,Electronic Technology
ATAX,4.16,-0.23980815,-0.01,Buy,194926,251868032,18.11468288,0.2302,,Finance
KRMD,5.73,-0.17421603,-0.01,Sell,191490,251792817,,-0.0117,71,Health Technology
IRS,4.49,3.2183908,0.14,Sell,24032,251724000,,,20666,Finance
BRT,15.02,2.52559727,0.37,Buy,46431,251634000,,-0.5751,13,Finance
NNBR,5.88,-2.64900662,-0.16,Strong Sell,191602,251252988,,-6.2976,5418,Producer Manufacturing
UXIN,0.9402,5.64044944,0.0502,Sell,2954993,251220000,,-1.7096,6455,Technology Services
TLSA,2.73,5.81395349,0.15,Buy,1097545,251049000,,-0.1326,10,Health Technology
BIOX,6.2,0.81300813,0.05,Buy,26144,250172480,,0.0711,,Finance
BLCT,10.41,1.8590998,0.19,Sell,267184,249589000,,-0.8453,491,Technology Services
LMPX,24.9,1.09622412,0.27,Sell,142733,249547800,,-0.3043,14,Technology Services
AEYE,24.81,0.68993506,0.17,Buy,87566,248598681,,-0.6249,84,Technology Services
FPI,8.65,2.24586288,0.19,Buy,179351,247982000,,-0.0885,13,Finance
TK,2.45,3.37552743,0.08,Buy,1303871,247717050,,-0.5165,5700,Transportation
OMP,12.34,6.93240901,0.8,Buy,175432,247552740,107.74976657,0.1083,102,Industrial Services
CLMT,3.16,4.29042904,0.13,Sell,107049,246676868,,-1.3164,1500,Process Industries
EVC,2.93,3.90070922,0.11,Buy,194293,246664224,,-0.1998,1104,Consumer Services
MNOV,5.49,4.17457306,0.22,Sell,166205,246652524,,-0.2908,8,Health Technology
ONDS,9.29,5.44835414,0.48,Buy,289348,246421895,,-0.6378,22,Technology Services
ASPU,10.08,-1.85004869,-0.19,Sell,186463,246411648,,-0.3824,830,Consumer Durables
BVH,12.75,-0.15661707,-0.02,Sell,30770,246300675,,-4.5576,7185,Finance
HBCP,28.13,1.005386,0.28,Sell,16325,246285183,12.39651028,2.2568,,Finance
GHL,12.98,4.67741935,0.58,Buy,50591,246259156,,-0.6327,405,Finance
CRMD,7.66,3.79403794,0.28,Sell,365225,246134950,,-0.7876,30,Health Technology
KIRK,17.25,3.85310054,0.64,Sell,1254244,245909100,,-0.6806,6800,Retail Trade
UIHC,5.7,-0.34965035,-0.02,Buy,127732,245558280,,-1.6484,363,Finance
BNED,5,8.69565217,0.4,Strong Buy,506284,245318500,,-1.68,5500,Retail Trade
LAKE,30.56,8.3303793,2.35,Buy,733894,245090589,8.01557084,3.5659,1829,Process Industries
AGRX,2.8,0.35842294,0.01,Sell,717442,244816880,,-0.5011,15,Health Technology
SCPE.U,10.99,-0.09090909,-0.01,Buy,103,244664000,,,,Finance
YRCW,4.59,4.31818182,0.19,Sell,846161,244559331,,-1.4631,29000,Transportation
FLXS,33.38,1.83038438,0.6,Buy,22235,244214756,,-4.0695,636,Consumer Durables
CHMA,4.22,-1.86046512,-0.08,Sell,1733839,243933302,,-1.4516,48,Health Technology
INMB,18.11,2.54813137,0.45,Buy,211385,243541469,,-0.9679,4,Health Technology
HRZN,13.24,1.06870229,0.14,Buy,117063,243187024,18.9800058,0.6902,,Miscellaneous
FRSX,4.15,-3.93518519,-0.17,Buy,5048496,243160000,,-0.4343,70,Finance
AOUT,17.36,3.95209581,0.66,Buy,222444,243053888,,,262,Consumer Durables
GNRSU,11.04,-0.54054054,-0.06,Buy,5002,243007000,,,,Finance
KZR,5.24,-0.75757576,-0.04,Sell,116987,242445892,,-1.2526,40,Health Technology
EPIX,11.63,-2.84043442,-0.34,Buy,162311,242409905,,-1.0503,25,Health Technology
APYX,7.07,2.3154848,0.16,Sell,122480,242322836,,-0.4624,266,Health Technology
GSV,0.7687,-0.16883117,-0.0013,Buy,426203,242266567,,-0.02178551,17,Non-Energy Minerals
BGFV,11,8.26771654,0.84,Strong Buy,656934,240973700,6.24423822,1.6552,8800,Retail Trade
CNTG,11,-2.30905861,-0.26,Sell,40009,240474300,,-1.6493,442,Commercial Services
CCB,20.11,0.3994009,0.08,Buy,17015,240332599,17.33598754,1.183,195,Finance
CSSE,19,2.92524377,0.54,Buy,50815,240329062,,-3.8589,85,Consumer Services
MREO,3.48,-1.69491525,-0.06,Buy,345887,238934000,,-7.8228,46,Health Technology
GIX,10.71,-1.10803324,-0.12,Buy,811363,238243950,,-0.0211,2,Finance
THCA,10.82,-0.82493126,-0.09,Buy,372533,237904750,224.48559671,,2,Finance
ODC,34.23,0.67647059,0.23,Sell,14748,237888830,12.97066341,2.7679,803,Process Industries
BLU,3.03,-0.32894737,-0.01,Sell,840486,237362322,,-0.6001123,,Health Technology
PAYS,4.76,1.92719486,0.09,Sell,253248,237259820,,-0.0581,70,Commercial Services
ITI,5.76,2.85714286,0.16,Buy,129311,237163968,,-0.0586,414,Electronic Technology
AJX,10.17,-0.97370983,-0.1,Sell,71920,236563000,12.51218324,0.8339,,Finance
CRNT,2.91,-0.34246575,-0.01,Buy,326122,236116236,,-0.1842,1042,Electronic Technology
AGS,6.57,4.45151033,0.28,Buy,251613,234981306,,-1.874,762,Producer Manufacturing
SCPE,10.2903,0.1976631,0.0203,Buy,290376,234747469,526.66666667,0.0195,,Finance
FSBW,55.1,-0.46965318,-0.26,Buy,11394,233669733,7.19858525,7.8319,452,Finance
TMST,5.17,6.81818182,0.33,Buy,552269,233435840,,-2.9805,2500,Non-Energy Minerals
SENS,0.95,2.15053763,0.02,Buy,31283506,233383650,,-0.5172,191,Electronic Technology
HBB,17.02,0.47225502,0.08,Sell,70673,232936333,8.87050322,1.9108,680,Consumer Durables
EGLE,19.23,-1.93778684,-0.38,Buy,66837,232779150,,-4.517,974,Transportation
PVBC,11.97,-1.72413793,-0.21,Buy,41028,232518447,21.65333333,0.5647,144,Finance
SIFY,1.37,5.38461538,0.07,Buy,181507,232068000,,0.051,2794,Technology Services
NATH,56.35,1.13065327,0.63,Buy,20760,231876306,19.17280297,2.9062,120,Consumer Services
SUNS,14.42,1.54929577,0.22,Buy,36095,231426580,17.70573566,0.802,,Finance
SAR,20.62,0.93000489,0.19,Sell,54866,230414066,5.54018874,3.6876,,Finance
NCNA,4.55,0.22026432,0.01,Sell,59532,230060000,,-1.0078,31,Health Technology
ALCO,30.58,-0.06535948,-0.02,Sell,15424,229538373,9.69889065,3.1594,251,Process Industries
KOPN,2.69,14.46808511,0.34,Buy,1751585,228792570,,-0.1575,153,Electronic Technology
OCSI,7.75,0.12919897,0.01,Buy,107088,228367700,,-0.043,,Miscellaneous
GWGH,6.89,0.58394161,0.04,Strong Sell,10501,228022483,55.46558704,0.4139,130,Finance
COFS,29.25,0.65381968,0.19,Sell,11596,228006675,14.60521687,1.9916,,Finance
BBCP,4.03,4.67532468,0.18,Strong Buy,341373,227549920,,-1.1382,1400,Finance
TBNK,23.91,0.29362416,0.07,Buy,15273,227476632,12.21499206,1.9651,281,Finance
MESA,6.4,1.26582278,0.08,Sell,751748,227408000,8.12966298,0.779,3200,Transportation
FVE,7.18,3.90738061,0.27,Buy,191101,226686242,2.45767534,2.8859,23600,Health Services
SLGL,9.85,-0.80563948,-0.08,Buy,8769,226557880,,-1.3397,61,Health Technology
NL,4.64,2.65486726,0.12,Sell,35552,226380960,13.22797776,0.3417,547,Producer Manufacturing
HCHC,3.09,0.6514658,0.02,Sell,441079,226005690,,-1.7241,3728,Producer Manufacturing
SBT,4.52,0.66815145,0.03,Buy,35583,225882028,,-0.3006,311,Finance
NEPT,1.74,6.74846626,0.11,Buy,2544791,225324780,,-0.49275688,165,Health Technology
SPOK,11.81,-1.33667502,-0.16,Strong Buy,166151,225304094,,-0.3799,638,Communications
TNAV,4.74,0.63694268,0.03,Buy,314060,225258072,37.23320158,0.1293,696,Technology Services
SJ,8.32,-5.45454545,-0.48,Sell,829,224950336,7.49255002,1.1745,,Technology Services
CNF,3.17,-3.35365854,-0.11,Strong Sell,48215,224949000,25.74568289,0.1463,1351,Finance
GORO,3.13,-5.43806647,-0.18,Sell,2041825,224939641,11033.33333333,0.0003,64,Non-Energy Minerals
ONCT,4.85,-2.61044177,-0.13,Buy,888298,224416775,,-1.1385,14,Health Technology
TELA,15.54,1.43603133,0.22,Sell,63445,224277942,,-2.3536,89,Health Technology
YJ,2.14,12.63157895,0.24,Sell,2009249,224095000,,-0.0486,1334,Retail Trade
CVEO,15.74,12.18816821,1.71,Buy,28732,223747248,,-11.836,2450,Consumer Services
MLP,11.52,2.85714286,0.32,Buy,18839,223075584,,-0.5689,11,Finance
VTAQU,10.29,-0.09708738,-0.01,,46833,222094000,,,,Finance
HZN,8.44,0.11862396,0.01,Buy,31349,221290048,,-2.4469,3600,Consumer Durables
MSON,12.72,1.03256553,0.13,Sell,35412,221044344,,-1.4568,254,Health Technology
GNRS,10.09,-0.0990099,-0.01,Buy,59041,220895325,1683.33333333,0.006,,Finance
CRESY,4.67,5.89569161,0.26,Buy,243124,220723000,,,,Finance
IDN,11.93,2.31560892,0.27,Buy,278065,219627721,,-0.0364,34,Electronic Technology
OPTN,4.21,-0.94117647,-0.04,Sell,264960,219259326,,-2.2005,224,Health Services
VIST,2.72,7.93650794,0.2,Buy,174380,218825000,,-1.5285,299,Energy Minerals
CERC,2.92,10.60606061,0.28,Buy,3576330,218737200,,,18,Health Technology
KVHI,11.91,4.47368421,0.51,Strong Buy,91017,217985157,,-0.7851,604,Electronic Technology
GNSS,6.49,2.04402516,0.13,Sell,107933,217852426,18.46689895,0.355,105,Consumer Durables
MG,7.46,4.628331,0.33,Buy,175006,217776796,,-3.4117,5500,Industrial Services
MTCR,8.39,3.58024691,0.29,Sell,38860,217773357,,,,Health Technology
NMTR,1.07,27.53277712,0.231,Strong Buy,19897181,217640140,,-0.9394,8,Health Technology
DAKT,4.82,0.20790021,0.01,Buy,248853,216738048,,-0.0626,2395,Electronic Technology
IMV,3.23,1.2539185,0.04,Sell,124847,216712005,,-0.45742092,,Health Technology
AMC,1.98,-1.49253731,-0.03,Sell,28148314,216452380,,-34.7972,38872,Consumer Services
XYF,2.01,3.60824742,0.07,Sell,65159,216376000,,-1.3226,693,Finance
GSL,12.02,2.29787234,0.27,Buy,101403,216251820,,1.9603,7,Commercial Services
HBMD,11.53,0.08680556,0.01,Sell,30501,216098719,,-0.8392,299,Finance
ACNB,24.69,1.18852459,0.29,Sell,12206,214884724,12.07621876,2.0205,374,Finance
PTVCA,15.06,0.26631158,0.04,Sell,896,214838430,,-0.262,537,Finance
SMSI,5.2,2.97029703,0.15,Sell,389995,214735560,29.343405,0.1846,198,Technology Services
CHS,1.79,6.54761905,0.11,Buy,2270555,214651430,,-2.4685,17100,Retail Trade
PRQR,4.28,3.38164251,0.14,Buy,264359,214610756,,-1.1853,154.4,Health Technology
ITRG,3.93,-0.25380711,-0.01,Buy,61571,214610226,,-0.39730488,26,Non-Energy Minerals
LYTS,8.14,0.61804697,0.05,Sell,114401,214533770,30.3906837,0.2695,1072,Producer Manufacturing
NBN,23.67,4.04395604,0.92,Buy,108843,214013086,7.57046355,3.0426,182,Finance
ATLO,23.37,0.25740026,0.06,Sell,17561,213198668,11.90318133,1.9583,282,Finance
ALAC,14.5,7.01107011,0.95,Buy,864741,213002100,,,2,Finance
CATO,9.27,2.09251101,0.19,Buy,164307,212598662,,-1.7677,10060,Retail Trade
MDNA,4.33,-3.34821429,-0.15,Buy,131042,212164804,,-0.20078608,7,Health Technology
PFHD,15.25,0.19710907,0.03,Buy,10912,211783353,59.03801396,0.2719,,Finance
TUSK,4.62,5.47945205,0.24,Buy,161716,211436610,,-3.4586,1607,Industrial Services
POWW,3.57,3.77906977,0.13,Buy,1736622,211189062,,-0.274,126,Electronic Technology
AMCI,14.48,-2.68817204,-0.4,Buy,1072881,211033822,,,4,Finance
FCBP,18,-2.17391304,-0.4,Buy,38860,210709800,8.95595035,2.061,181,Finance
SCM,10.81,0.37140204,0.04,Buy,54721,210643660,40.79545455,0.264,,Finance
NRIM,33.78,0.65554231,0.22,Buy,78540,210576413,7.93005671,4.2838,431,Finance
NAK,0.4132,17.38636364,0.0612,Buy,85826784,210338220,,-0.1111735,,Non-Energy Minerals
UONE,4.39,5.52884615,0.23,Sell,278939,209614506,,-0.9494,1441,Consumer Services
GRTS,5.55,36.36363636,1.48,Buy,4685970,209590755,,-2.8687,174,Health Technology
GCBC,24.54,-2.81188119,-0.71,Sell,8372,208919081,11.48510348,2.1985,186,Finance
TTOO,1.41,6.01503759,0.08,Buy,6019474,208617960,,-0.6728,151,Health Technology
DRTT,2.46,2.5,0.06,Buy,95278,208316244,,-0.1724125,1169,Consumer Durables
NWFL,25.26,-1.59719517,-0.41,Strong Sell,6911,207160544,13.42011711,1.9191,220,Finance
ATTO,13.78,3.45345345,0.46,Strong Buy,3501,206700000,,-4.8839193,145101,Commercial Services
CSLT,1.34,3.07692308,0.04,Buy,472987,206064089,,-0.4891,463,Technology Services
UTI,6.31,-0.31595577,-0.02,Sell,102057,206005094,,-0.0739,1575,Commercial Services
HROW,8,8.84353741,0.65,Buy,644202,205968000,,-0.0708,133,Health Technology
RCKY,28.43,0.49487451,0.14,Sell,24964,205902285,12.7650934,2.2272,1929,Consumer Non-Durables
STIM,10.85,1.97368421,0.21,Buy,61853,205882005,,-1.6759,235,Health Technology
CMCT,14.02,1.00864553,0.14,Buy,41862,205804000,,-2.4622,5,Finance
SHSP,16.3,7.16633794,1.09,Buy,119538,205321320,,-0.5467,231,Technology Services
AKU,2.92,-2.66666667,-0.08,Sell,52066,204920928,,-0.01122965,,Health Services
AAOI,8.91,1.71232877,0.15,Buy,863853,204717942,,-3.9076,3115,Electronic Technology
QUAD,3.81,2.97297297,0.11,Buy,245733,204431105,,-0.5281,19600,Commercial Services
MHLD,2.41,-3.21285141,-0.08,Buy,493059,204370892,20.5955335,0.1209,53,Finance
MDWT,54.59,-1.44430403,-0.8,Sell,2229,204033400,,1.1185,24,Miscellaneous
VIAO,13.46,-0.95658572,-0.13,Buy,11927,203850000,,,681,Electronic Technology
AQMS,3.33,-3.75722543,-0.13,Buy,6391663,203714748,,-0.3666,23,Non-Energy Minerals
ALACU,13.85,4.92662712,0.6503,Strong Buy,100,203454000,97.05661765,,2,Finance
ADMA,2.15,1.8957346,0.04,Buy,2834065,203278415,,-0.8655,314,Health Technology
PTVCB,14.24,1.64168451,0.23,Buy,14828,203140720,,-0.262,537,Finance
NKSH,31.3,0.96774194,0.3,Sell,8797,202792700,12.64789882,2.451,,Finance
TSBK,24.31,0.04115226,0.01,Buy,19965,202161717,8.43193726,2.9149,286,Finance
MIST,6.77,0.14792899,0.01,Sell,66632,201901033,,-2.3413,30,Health Technology
RESN,3.72,19.61414791,0.61,Buy,8130912,201535464,,-0.6724,77,Electronic Technology
SIEN,3.99,3.10077519,0.12,Sell,419537,201311859,,-1.7812,339,Health Technology
XNET,3.15,4.65116279,0.14,Buy,2138230,201310000,,-0.5403,1070,Technology Services
TOUR,1.84,7.60233918,0.13,Buy,497767,200470000,,-0.8923,6188,Consumer Services
IMMP,3.12,1.2987013,0.04,Buy,749094,199807000,,-0.2249,,Health Technology
CAAS,6.47,5.03246753,0.31,Buy,255422,199611146,4400,0.0014,4039,Producer Manufacturing
AQST,5.93,7.03971119,0.39,Sell,829973,199365414,,-1.5322,232,Health Technology
RGCO,24.32,0.4543577,0.11,Buy,23065,198711424,18.64028334,1.303,101,Utilities
SNCR,4.5,1.35135135,0.06,Buy,475130,198476550,,-1.2592,1659,Technology Services
NYMX,2.57,1.98412698,0.05,Buy,100667,198432784,,-0.1709,4,Health Technology
ASMB,6.005,-0.5794702,-0.035,Sell,360861,198298912,,-1.6383,115,Health Technology
PFBI,13.5,0.29717682,0.04,Sell,26846,198089550,8.85642848,1.5272,,Finance
FVCB,14.65,0.06830601,0.01,Buy,15903,197460025,14.75062972,1.0413,124,Finance
ESTE,6.53,15.57522124,0.88,Buy,641052,197275871,,-0.2515,69,Energy Minerals
GPP,8.5,0.71090047,0.06,Buy,50253,197269700,4.83224551,1.7466,40,Transportation
STRS,23.99,-0.70364238,-0.17,Sell,8071,197222030,,,73,Finance
GPX,11.49,3.04932735,0.34,Sell,32124,197190231,23.39979014,0.4785,4856,Commercial Services
CTRA,10.77,-1.73357664,-0.19,Buy,118369,197185776,,-26.6926,4360,Energy Minerals
BORR,0.8995,11.04938272,0.0895,Buy,6928214,196863928,,-2.68221362,694,Industrial Services
BKCC,2.72,2.64150943,0.07,Sell,350349,196687280,,-1.6753,,Finance
ACTG,3.99,5,0.19,Buy,451813,196625205,29.23076923,0.4788,17,Commercial Services
ETON,8.12,0.12330456,0.01,Sell,114507,196613620,,-1.1833,17,Health Technology
MOGU,2.04,0,0,Sell,307294,196530000,,-2.5521,909,Retail Trade
VINCU,23.86,-0.02095118,-0.005,,503,195805000,,,,Health Technology
BELFB,16.24,2.98034242,0.47,Buy,39007,195740156,67.1921602,0.2347,6935,Electronic Technology
ESSCU,11.1,0,0,Strong Buy,602,195358000,,,2,Finance
MBII,1.28,-0.7751938,-0.01,Buy,297802,195322880,,-0.1842,133,Process Industries
TCI,22.39,-5.84524811,-1.39,Sell,3954,195190870,214.04140414,0.1111,,Finance
SALT,16.88,-1.17096019,-0.2,Buy,222040,195045024,,-24.771,7,Transportation
LUMO,23.5,-24.46158791,-7.61,Buy,154048,194980910,,-2.5695,21,Health Technology
CWCO,12.89,8.41042893,1,Strong Buy,284681,194935470,36.52841782,0.3293,105,Utilities
GLEO.U,11.15,-0.44642857,-0.05,Buy,301,194880000,,,2,Finance
HOV,31.69,-0.50235479,-0.16,Sell,48517,194657758,4.69750155,7.3388,1697,Consumer Durables
LOGC,8.21,-0.48484848,-0.04,Buy,106977,194477659,,-1.6023,41,Health Technology
WRAP,5.22,8.75,0.42,Sell,1553967,194242464,,-0.3601,19,Producer Manufacturing
SQNS,6.55,2.34375,0.15,Buy,577355,193998000,,,38,Electronic Technology
FENC,7.5,0.53619303,0.04,Buy,27099,193572750,,-0.82934681,4,Health Technology
THTX,2.5,0,0,Buy,44103,192533500,,-0.31643578,112,Health Technology
EVFM,2.46,-3.52941176,-0.09,Buy,1369733,192427842,,-1.9463,53,Health Technology
BCBP,11.24,1.26126126,0.14,Buy,26140,191992688,10.89945012,1.0204,365,Finance
AXLA,5.11,1.38888889,0.07,Sell,74887,191833999,,-2.1388,64,Health Technology
TLC,4.58,0.24294688,0.0111,Buy,22350,191820000,,-0.8597,,Health Technology
GNFT,5.02,1.6194332,0.08,Buy,8257,191726000,,-1.905,194,Health Technology
GNE,7.31,0,0,Sell,64390,191666197,14.6404967,0.5138,163,Utilities
MPB,22.71,4.50989416,0.98,Sell,22226,191118049,8.52056621,2.5571,444,Finance
ERYP,9.98,2.14943705,0.21,Buy,3945,191118000,,-4.2106,217,Health Technology
BFRA,7.78,-2.75,-0.22,Buy,136951,190990000,,-0.8476,174,Health Technology
SIC,7.5,2.73972603,0.2,Buy,26794,190905000,,-0.1368,1850,Commercial Services
AMRK,26.92,0.93738283,0.25,Sell,79008,190864684,3.62344438,7.602,220,Finance
BSET,19.12,-0.2608242,-0.05,Buy,94934,190750871,,-2.2124,2555,Consumer Durables
LFACU,11.57,0.17229288,0.0199,Sell,2010,190632000,,,2,Finance
